designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,bp_rp,bp_g,g_rp,l,b,distance
Gaia DR2 3451181766251793152,88.0705745574681,0.181351932327815,32.5537074971384,0.160120356048007,0.130683391957258,0.17959114789245,0.7276717,1.220785,0.4080849,0.8127003,177.633178778448,3.08833958509193,0.299743218629145
Gaia DR2 3451181766250049152,88.0804463705151,0.497033392625466,32.5489390849867,0.44219473691889,2.05202022443938,0.509591510537129,4.026794,1.914362,0.4739437,1.440418,177.641521370254,3.09309154099653,0.3164349806285
Gaia DR2 3451181766240577024,88.0719292495919,0.048230293417987,32.5490253096494,0.042227490038726,0.569403629001308,0.039582679180349,14.38517,1.415328,0.6618252,0.7535028,177.637799701324,3.08694825539145,0.329592074748612
Gaia DR2 3451181770536201088,88.0714995721291,0.361442305988685,32.5566682257491,0.31735966938715,0.702876434740608,0.360498824757315,1.949733,1.880438,0.5797443,1.300694,177.631019744231,3.09051350108021,0.333362921956968
Gaia DR2 3451181766240577280,88.0764455954791,0.047961092027247,32.5473934191025,0.041228179475828,0.582107387094108,0.043153663246596,13.48918,0.5461721,0.2034817,0.3426905,177.641142154497,3.08940116789578,0.335794973096048
Gaia DR2 3451181766241431936,88.0765806314561,0.074875789038983,32.5592896334205,0.066984210460817,0.675615517265855,0.074966977787515,9.012175,1.197311,0.499258,0.6980534,177.63093306135,3.09553391760584,0.37804490861564
Gaia DR2 3451181839257157888,88.068937785826,2.81733112843065,32.5570094930066,1.42837580541106,0.861838838161416,3.03553412916843,0.2839167,0.902668,-0.7581539,1.660822,177.629628211211,3.08882590970476,0.449568204195231
Gaia DR2 3451181770536184192,88.0849870264694,0.030248781410047,32.5554637998408,0.024717866676554,0.708102073715094,0.030588358482937,23.1494,0.8642921,0.3189526,0.5453396,177.63783424108,3.09969949629043,0.457022448696582
Gaia DR2 3451181770537668224,88.0756717542036,0.971339216241422,32.5452157353146,0.847369802056295,-0.095937169894276,0.726172944691685,-0.1321134,0.867382,-0.6117191,1.479101,177.642690175853,3.08773431219112,0.468071335282696
Gaia DR2 3451181770539889536,88.0855344441322,0.069633843861262,32.5553863847489,0.056009907869533,0.677927082317829,0.073492983518557,9.224379,NaN,NaN,NaN,177.638135426432,3.10005787896413,0.481883829357235
Gaia DR2 3451181014621953792,88.0839715210094,0.598294189382095,32.5475969905686,0.527292487326767,1.37046019910364,0.557128351121679,2.459864,1.394011,-0.06969643,1.463707,177.644189128103,3.09497163214793,0.499795206155312
Gaia DR2 3451181736180162048,88.0678118544256,0.039031137610302,32.5482721562236,0.033192239689053,0.71038427777804,0.037072737916464,19.16191,0.4169931,0.1483669,0.2686262,177.636686328733,3.08357527975893,0.520140611704588
Gaia DR2 3451181770539889920,88.0872171167543,0.090445411623418,32.5526967185209,0.08250796319714,0.270799418340117,0.095079685511243,2.848131,0.9729767,0.1671677,0.805809,177.6411772694,3.09991601401255,0.545323007758832
Gaia DR2 3451181834960907904,88.0692387560083,0.043147816770295,32.5601236120774,0.039567107925221,0.696557165464547,0.036003991282835,19.34666,0.5169258,0.1886606,0.3282652,177.627069587665,3.09062439536466,0.561982610807196
Gaia DR2 3451181736180162816,88.0670391143535,7.46533687509699,32.5477018909607,3.88674743571766,NaN,NaN,NaN,NaN,NaN,NaN,177.636847507791,3.08272464026782,0.571598199717932
Gaia DR2 3451181014625645696,88.0880225905804,0.028765666102454,32.5530128305873,0.024713877014194,0.579632406913102,0.027687153403236,20.93507,0.9698515,0.3959351,0.5739164,177.641249285254,3.10066146820649,0.585775406907857
Gaia DR2 3451181873619102208,88.0872122414304,0.044481859398406,32.5576902941632,0.03909434375526,0.625314479073221,0.039800939247601,15.71105,1.42215,0.6606236,0.7615261,177.636865240442,3.10244517188319,0.613446216927539
Gaia DR2 3451181736177932416,88.0692836396566,1.38526201329819,32.5447311569468,0.773552734205846,NaN,NaN,NaN,1.992334,0.4169731,1.575361,177.640372535402,3.08284790384982,0.613637562984401
Gaia DR2 3451181736178399616,88.0669054356955,5.53988493208628,32.545730693425,4.93114779380958,NaN,NaN,NaN,1.098797,-0.6573677,1.756165,177.638491369569,3.08162744001555,0.64980347585254
Gaia DR2 3451181736180163840,88.0648972035836,0.141468343174224,32.5478231704866,0.126657709501029,0.833002255025035,0.163404732179433,5.097785,1.461498,0.5906544,0.8708439,177.635825473382,3.08123030516113,0.660986369719065
Gaia DR2 3451181839259368192,88.0714269907536,0.030076215272325,32.563318805653,0.028113392124955,0.722058736565288,0.030984011420068,23.30424,0.6391563,0.2422934,0.396863,177.625249081291,3.09383469092132,0.6695754907577
Gaia DR2 3451181736176472192,88.0763428989953,0.373205061151664,32.5418035877684,0.345026412019998,0.575645715192238,0.407752064991954,1.411754,1.264774,0.2105732,1.054201,177.645922382546,3.08649093812407,0.671202700761086
Gaia DR2 3451181014625646336,88.0895098853079,0.28594040944083,32.5507238827342,0.260181029900768,-0.950899878390785,0.265145501535753,-3.586332,1.246202,0.4204521,0.8257504,177.643861641562,3.10058099790578,0.674839409525012
Gaia DR2 3451181873615393024,88.0836793670347,51.024268410355,32.5628214655659,48.0426099504524,NaN,NaN,NaN,1.230083,-0.367033,1.597116,177.630924105945,3.10248153515032,0.694260637640308
Gaia DR2 3451181873617214208,88.0877541248918,26.1106967732822,32.5597320619982,19.5314568097943,NaN,NaN,NaN,1.374556,-0.8507195,2.225275,177.6353349706,3.10387434885413,0.700730891146268
Gaia DR2 3451181804897419904,88.0622074458673,6.22651303487271,32.5528734701904,5.15906210912037,NaN,NaN,NaN,0.7989445,0.05845642,0.7404881,177.63031519183,3.0818389766417,0.719826632443569
Gaia DR2 3451181873615392128,88.0851495218962,0.037453139624865,32.5626453415044,0.034539151801988,0.764776429041625,0.040644147448691,18.8164,1.009742,0.3267975,0.6829443,177.631705495676,3.10346004664157,0.727741171847179
Gaia DR2 3451181736180420992,88.0645804976629,0.058061941136981,32.5458973470684,0.04813443512234,0.643343330003473,0.057387896994869,11.21044,1.197192,0.5019159,0.6952763,177.637351762071,3.08002314381647,0.735433932211508
Gaia DR2 3451181804895952000,88.0618298803898,0.612125655578381,32.5520218891882,0.539997852487385,0.875614790161238,0.552494798098625,1.584838,1.307692,0.1803112,1.12738,177.630888366435,3.08113265286276,0.741170731580097
Gaia DR2 3451181873619100800,88.0898297622064,0.097611300808126,32.5583691009794,0.081352839843097,1.15111785133106,0.107652524403961,10.6929,1.588719,0.7237434,0.8649759,177.637399925079,3.1046908145755,0.750130378684448
Gaia DR2 3451181010326781952,88.0889359656106,1.06383050110452,32.546251411235,0.879437709499901,NaN,NaN,NaN,1.076916,-0.2441616,1.321077,177.64747611901,3.09789570769101,0.750255046812999
Gaia DR2 3451181873619100160,88.0846387535038,0.049618942354942,32.5636648489071,0.045867336512923,0.641355063131305,0.050791318018599,12.62726,1.430403,0.6683464,0.7620564,177.630606907781,3.10360615029267,0.76297788518463
Gaia DR2 3451181731888502656,88.0730799522595,0.026916921740264,32.5403054970199,0.023539248398718,0.724291563043893,0.026761466534161,27.06472,0.5103998,0.1837587,0.3266411,177.645817823962,3.08336050046368,0.779812837120079
Gaia DR2 3451181736176479872,88.0715921345861,0.568236082123867,32.5402440951908,0.472718347130417,NaN,NaN,NaN,NaN,NaN,NaN,177.645233589219,3.08224848815574,0.803099040575837
Gaia DR2 3451181800601166464,88.0615537465182,0.119730354138584,32.557692031797,0.095850597305648,0.600848501110975,0.109193608884548,5.502598,1.370623,0.5885963,0.7820263,177.625876965173,3.08380906183122,0.803958622393467
Gaia DR2 3451181942338579200,88.0762998028248,0.118188969824097,32.5663967754862,0.109189234159013,0.555506463554909,0.113680145992354,4.886574,0.9873314,0.3821487,0.6051826,177.624679018529,3.09893518480143,0.804437771846737
Gaia DR2 3451181010326770944,88.08716490249,0.496756983384529,32.5429766065929,0.435425921800802,2.2286295598472,0.552685484664986,4.032365,1.879595,0.5517616,1.327833,177.649544255284,3.09494807110161,0.809439804895479
Gaia DR2 3451181731894675200,88.0710366633537,0.051389188062332,32.5402274494411,0.044297347588386,0.578870141222303,0.047637763427314,12.1515,0.4453011,0.1559668,0.2893343,177.645010045283,3.08183650948789,0.813057735473434
Gaia DR2 3451181010326789376,88.0920644818331,0.107447536798554,32.5488430699752,0.094379335743648,0.620225510538538,0.109311734988373,5.673915,1.406225,0.5909252,0.8153,177.646578693849,3.1014829535471,0.828452630134139
Gaia DR2 3451181731892051328,88.0676782976412,0.049272948228981,32.5412410018076,0.042699316664754,0.621431186506272,0.048519354865556,12.8079,1.099517,0.4489927,0.6505241,177.642696930259,3.07991100733007,0.83265451737345
Gaia DR2 3451181736180166656,88.0645516255949,0.081911203782825,32.5433737073642,0.077387373162529,0.793760738739349,0.048852150587632,16.24822,0.5608807,0.209116,0.3517647,177.639517225477,3.07872174073851,0.83332439300738
Gaia DR2 3451181834969524992,88.0636433839563,0.058768866264869,32.5617436804835,0.043348838233677,0.585399203169129,0.070676265621139,8.282825,0.9037666,0.3255177,0.578249,177.623275396466,3.08738245970351,0.833454929082159
Gaia DR2 3451181834960050816,88.0627464512787,0.038823517792454,32.5608880769602,0.028093727265071,0.673934250199497,0.041158882434346,16.37397,0.566227,0.2072525,0.3589745,177.623629658115,3.08629692796305,0.839122169982116
Gaia DR2 3451181839259368832,88.0675365153758,0.039651763801403,32.56482975512,0.034338109086912,0.621979620442896,0.037155061813329,16.7401,1.401338,0.651062,0.7502756,177.622279248544,3.09177565729895,0.841055382865996
Gaia DR2 3451181839259371520,88.0638604990795,0.041734261589928,32.5624660798308,0.036329811880268,0.68733912490058,0.038602275278697,17.80566,1.018331,0.3617144,0.6566162,177.622744955382,3.08790666715378,0.853207197366875
Gaia DR2 3451181014621942528,88.0921660921302,0.56422002967202,32.5478075304237,0.528104003177648,1.53352544259981,0.626598194432571,2.447382,1.928232,0.6869164,1.241316,177.647515987961,3.10103158965402,0.853972211523782
Gaia DR2 3451181869329265024,88.0899585162199,0.472614505743301,32.5618195346526,0.373705160642807,2.42583874434088,0.567279638280391,4.276266,1.4349,-0.327343,1.762243,177.634476920791,3.10653428736213,0.864888302423471
Gaia DR2 3451181731881693312,88.0618358715263,0.058456964770915,32.5453071687252,0.053445723092802,0.261836921517311,0.0685624475629,3.818955,0.8534498,0.3256092,0.5278406,177.636685474644,3.07773000435167,0.87065857851277
Gaia DR2 3451180980265918208,88.0789195105767,0.040256861563153,32.5382443401747,0.035210994225589,0.616672885604858,0.037175661254007,16.58808,1.439786,0.6739283,0.7658577,177.650097607356,3.08655731672169,0.893583436261441
Gaia DR2 3451181117704855680,88.0935203829138,0.156186638391847,32.5569264227732,0.165353654556552,-0.018048521920171,0.189226484756983,-0.09538053,1.165871,0.4024811,0.7633896,177.640225031362,3.10664007345244,0.895506076713446
Gaia DR2 3451181010327135360,88.0852141585785,0.736023538452521,32.5398409632922,0.609905969183347,1.71907080969353,0.950220385424656,1.809129,1.948872,0.4217281,1.527143,177.651415254353,3.09194039101469,0.905187779335404
Gaia DR2 3451181839257166336,88.0708648403646,2.67353109244445,32.5673878139794,2.05771796729747,NaN,NaN,NaN,0.6909466,-1.263948,1.954895,177.621496736511,3.09549065875963,0.908711119318158
Gaia DR2 3451181736176485632,88.0606980711084,0.32554404116706,32.5454772240344,0.29320343863553,0.685582232870026,0.320440593162922,2.139499,1.467882,0.2753735,1.192509,177.636051361495,3.07698980043933,0.914910607187341
Gaia DR2 3451181804899642752,88.0588487515904,0.105700629073044,32.5491440665537,0.093344742700023,1.58450353700614,0.094892151121837,16.69794,1.864998,0.8871346,0.9778633,177.632094929777,3.07750709757163,0.91911144081078
Gaia DR2 3451181736176486144,88.0618951204059,0.885921968527922,32.5436390539677,0.789451860575489,NaN,NaN,NaN,0.682333,-0.9726601,1.654993,177.638150365807,3.07692664912237,0.925164982470201
Gaia DR2 3451181117701149440,88.0947344405014,0.314391954747595,32.5531703822827,0.277280063911429,0.289105929768489,0.342719965745697,0.8435631,1.434832,0.4652653,0.9695663,177.643986710523,3.10561718720249,0.925278996503703
Gaia DR2 3451181839257474560,88.0721061828386,1.66109058319271,32.5680318229536,1.36167729453355,-1.76120259838285,1.11553318583808,-1.578799,1.229626,-0.3903923,1.620018,177.621472431554,3.09671890370114,0.92873767022131
Gaia DR2 3451181736180167680,88.0624437682331,0.031694815808434,32.5426981751464,0.02748716201315,0.644115698656598,0.032156651181712,20.03056,0.8309011,0.3299417,0.5009594,177.639197314781,3.07684779801154,0.939368738277446
Gaia DR2 3451181873615387520,88.0854625516808,0.453252555561475,32.5668055908697,0.405880712558391,0.789889255963907,0.394116143965029,2.004204,1.247629,0.2876701,0.959959,177.62824880805,3.10579748820403,0.946210703008204
Gaia DR2 3451181736176486016,88.068540342843,0.443444481885263,32.5386172287482,0.403098749093051,-0.162596537001718,0.415941054774599,-0.3909124,1.191372,0.0720768,1.119295,177.645330444249,3.07920607798666,0.950427788035615
Gaia DR2 3451181804895952640,88.0574608314119,0.318673525579086,32.5550925221556,0.305432834038832,0.497100111231351,0.294509393337925,1.687892,1.292463,0.3565845,0.9358788,177.626367262702,3.07951736968541,0.968089139843346
Gaia DR2 3451181869320659456,88.0920732004317,0.174838388059245,32.5625895279864,0.126931159137155,0.511066509075697,0.112959291707251,4.524343,0.9564686,0.3806353,0.5758333,177.634717545116,3.10846085248154,0.978145772656224
Gaia DR2 3451181873619097344,88.0886764947863,0.032128838429103,32.5656455709619,0.027333050321538,0.712269055107613,0.033437098211756,21.30176,0.6667576,0.2549944,0.4117632,177.630625818101,3.10754352833131,0.979542063870751
Gaia DR2 3451180975966596352,88.0781261377212,0.071699735349865,32.5366497605035,0.063523256351541,0.434494532646318,0.066560402289395,6.527823,0.6078396,0.2305155,0.3773241,177.651134011323,3.08517203057007,0.984116527084338
Gaia DR2 3451181736176486656,88.0591460337926,0.523386954128746,32.5453992358729,0.467166031022982,-0.167097010111136,0.501643958669858,-0.3330988,0.7499504,-0.1757755,0.9257259,177.635453852249,3.07582284854856,0.986130817287064
Gaia DR2 3451181942334866304,88.080663925707,0.221456267630633,32.5692745634279,0.194709071644664,0.807652178708907,0.222851542121911,3.624171,1.633078,0.6125584,1.020519,177.624063651677,3.10356454053473,1.00014907047179
Gaia DR2 3451181731881693056,88.0632741764398,0.041572330169583,32.5404276868291,0.033417833187935,0.719590018113571,0.041023988724669,17.54071,1.006331,0.4121962,0.5941353,177.64151235989,3.07629900770626,1.00574952618306
Gaia DR2 3451181014621946240,88.0937679341628,0.40138732105151,32.5447516014072,0.36049170412941,0.556947866339189,0.483608278389876,1.151651,1.347141,0.3728142,0.9743271,177.650839425343,3.10064551570185,1.00616756198712
Gaia DR2 3451181800601118976,88.0563584812057,0.094696813565774,32.5546883009969,0.090335634081472,0.333741151333994,0.124075378719961,2.689826,1.22718,0.5149517,0.7122278,177.62624392727,3.07851161762218,1.02068522035198
Gaia DR2 3451181800601164544,88.0562316829322,0.156166155339242,32.5509598109344,0.139895975800632,0.310200277496074,0.151969102368791,2.041206,1.149595,0.3582764,0.7913189,177.629407063607,3.07652756416198,1.02925346510569
Gaia DR2 3451181113406397696,88.0966905642024,0.125961733397536,32.5507662324338,0.110067550648103,0.451170181690308,0.127180143480656,3.547489,1.442978,0.6139908,0.8289871,177.646899219481,3.10581904868862,1.03281235425092
Gaia DR2 3451181117704854144,88.096052772608,0.038346318148746,32.5579117084185,0.034006307276188,0.657272946862211,0.03601650631726,18.24921,0.8585072,0.3418903,0.5166168,177.640458624893,3.10897934226926,1.03488858441993
Gaia DR2 3451181014623413504,88.0836644770864,2.06521401954019,32.5366778046274,1.84822091815875,NaN,NaN,NaN,0.6546192,-0.7972832,1.451902,177.653481658576,3.08921005725074,1.04471716046313
Gaia DR2 3451181117704856832,88.0972265686033,0.105056215821674,32.5519737882738,0.086075253366214,0.551856443957484,0.109454688858991,5.041871,1.31138,0.5562916,0.7550888,177.64608637941,3.10682082128423,1.05302530636746
Gaia DR2 3451181873619096192,88.0918204378293,0.047320078717937,32.5650826149942,0.039897808210975,0.640428425058544,0.045332811021748,14.12726,0.6242342,0.2403975,0.3838367,177.632457494383,3.10954162002075,1.06367003267586
Gaia DR2 3451181839259373184,88.0586898432206,0.101287886131901,32.5625578585969,0.093475787286358,0.582466944415102,0.100623942707122,5.788552,1.303181,0.5354347,0.767746,177.620451422181,3.08419799364113,1.06551391816462
Gaia DR2 3451181117705128320,88.0971171982634,0.995818392009035,32.5572616229661,0.875128640895272,0.098071468978092,0.887202249053739,0.1105402,1.097387,-0.5040169,1.601404,177.641475376715,3.1094229076084,1.07664734677823
Gaia DR2 3451181834960909056,88.0696069643375,0.119735830959523,32.5701186998493,0.107388848075429,0.645317822923729,0.120692169454573,5.346807,1.4457,0.555748,0.8899517,177.618601350934,3.09596254660238,1.08425522588008
Gaia DR2 3451181117704859648,88.0970715443269,0.130237523270223,32.5474493418083,0.112924007693704,0.825838368904864,0.131892259840378,6.261462,1.085464,0.1699772,0.9154873,177.649925263686,3.10441376626002,1.09512230286695
Gaia DR2 3451181942338852096,88.0810793928908,0.088463994326116,32.5709050546036,0.090289643480284,0.60856072547057,0.065376295248735,9.308584,0.85851,0.3442259,0.5142841,177.622834268895,3.10469331907429,1.10020806386471
Gaia DR2 3451180980265917440,88.0838040151464,0.042433276280502,32.5353264807989,0.036628319993917,0.708421685242675,0.036444600612054,19.43832,0.8395281,0.3354158,0.5041122,177.65470769347,3.08862600423584,1.12335543906488
Gaia DR2 3451181014621963264,88.0870353941426,0.329205024509966,32.5362934092062,0.295488369944307,0.531454113140558,0.25575789062688,2.077958,1.560991,0.5394363,1.021555,177.655256958778,3.09146423843133,1.13612514264746
Gaia DR2 3451180980263678592,88.0741050199356,2.09429137536279,32.5341158757823,1.37264135094865,4.89515538644477,2.43094490211406,2.013684,1.571123,-0.3216,1.892723,177.651598582413,3.08096516108192,1.13858906163138
Gaia DR2 3451181117704852608,88.0974850688646,0.077643642060701,32.5597794974836,0.061080258329818,0.305845288730347,0.075692478249745,4.04063,0.753396,0.2883835,0.4650126,177.639459533258,3.11096698172238,1.13958510290404
Gaia DR2 3451181010327179520,88.0937731174978,1.03165082723859,32.5408048925955,1.05513114427887,NaN,NaN,NaN,1.15129,0.4438534,0.7074366,177.654248131218,3.09864771019508,1.14151074259377
Gaia DR2 3451181839257170560,88.0577909078389,1.32796792667565,32.5638690423289,1.14085935659647,-0.037665914096685,1.10929095132876,-0.03395494,1.0861,-0.4780598,1.564159,177.618934947869,3.084210456404,1.14695332163867
Gaia DR2 3451181117704859776,88.0979128793814,0.062154598337466,32.5466883265433,0.05470966405062,0.778291393468045,0.068901525470932,11.29571,0.6499987,0.2169228,0.4330759,177.650942307194,3.10463908777314,1.14993735503403
Gaia DR2 3451181014621944320,88.0964647824968,0.401887364913759,32.5437416142185,0.371403007890542,0.358972300738371,0.424885947029136,0.8448674,0.9988918,0.05766678,0.9412251,177.652865782692,3.10209265831754,1.15483237205233
Gaia DR2 3451181014625650944,88.0912656615771,0.071601347102745,32.5383408729917,0.0659474500389,0.72277879529011,0.093445262777258,7.734783,1.25306,0.5204725,0.7325878,177.655301231303,3.09557624277096,1.15534515788692
Gaia DR2 3451181869329265280,88.0918392763776,0.078276094810166,32.5672703910415,0.066943545290835,0.124967207713922,0.075550312410889,1.654093,0.7448483,0.1905899,0.5542583,177.630577222396,3.1106648297965,1.15783230579019
Gaia DR2 3451181014621958400,88.0907965753273,0.304043128524613,32.5378936249852,0.289158538490663,0.280770806897969,0.424726201146443,0.6610631,1.352728,0.1833954,1.169333,177.655486394536,3.09500858933167,1.16090487441236
Gaia DR2 3451181117705127936,88.0988842880354,0.794413353620932,32.5570675068581,0.812531196333336,NaN,NaN,NaN,0.9084053,-0.2580547,1.16646,177.642399327736,3.11060815939956,1.1611303116064
Gaia DR2 3451181800601163776,88.055315720721,0.046478903467626,32.5449149337641,0.038374684810698,0.615296192300532,0.044754489894751,13.74826,0.5369778,0.1984339,0.3385439,177.634231003892,3.07279483989784,1.17310691330317
Gaia DR2 3451181869327576320,88.0931552768906,0.049601476708972,32.5665688767867,0.038907592219365,0.767928165037262,0.048924726845332,15.69612,0.5522118,0.2007504,0.3514614,177.631746013454,3.11126493379744,1.17401109074575
Gaia DR2 3451181117704859520,88.0983813149964,0.102995982952428,32.5463649806922,0.091310983285668,0.38937562395126,0.114630177051214,3.396799,NaN,NaN,NaN,177.651421940126,3.10481544535773,1.17873935089614
Gaia DR2 3451180980265919360,88.0820415824967,0.047640541372033,32.5337215472886,0.042304438227509,0.798323951168864,0.046705748911697,17.09263,1.208436,0.2437687,0.9646673,177.655338067338,3.08653140578038,1.1903174460403
Gaia DR2 3451181839257171968,88.0625697232364,0.904686999124013,32.5691248952473,0.792546364104309,-0.84146609690032,0.708880865619292,-1.187035,1.148273,-0.2674637,1.415737,177.61644577911,3.09034773492082,1.19548227073942
Gaia DR2 3451181014621955584,88.0932997478748,0.706030656014667,32.5389267881616,0.574465087813571,-1.09508351220284,1.22859368530823,-0.8913309,1.624096,0.1697845,1.454311,177.655666475281,3.09735129205331,1.199636354474
Gaia DR2 3451181839255657216,88.0695925894954,0.880663098046872,32.5721933631975,0.744233059308001,0.37881066221525,0.796778914089016,0.4754276,0.7661495,-0.7548447,1.520994,177.61680472109,3.09700461884929,1.20310680562668
Gaia DR2 3451181117703115136,88.0999193744046,3.41762498338618,32.5493686319822,3.63561858878578,NaN,NaN,NaN,0.6535854,-0.6006298,1.254215,177.649487755709,3.10745603921059,1.20717711237801
Gaia DR2 3451181014621965056,88.0862819267151,0.507791983176355,32.5346125503795,0.485546575642169,0.601969805084212,0.5652803955594,1.064905,1.132204,-0.0210228,1.153227,177.656385013516,3.09006424580668,1.20980507871215
Gaia DR2 3451181839255657088,88.0690994987872,5.9773544653213,32.5722046556271,5.07594541089927,NaN,NaN,NaN,NaN,NaN,NaN,177.616583859149,3.09665225732061,1.211163646782
Gaia DR2 3451180975967440384,88.0819747285222,0.078951272019075,32.5333458434211,0.074891232418656,0.710951422816212,0.079241731031719,8.971932,NaN,NaN,NaN,177.655633688014,3.08629225739796,1.21143796594331
Gaia DR2 3451180980262232320,88.0827070759437,0.204656587648659,32.5334710083938,0.190192451479375,0.071292613742867,0.234323249454728,0.304249,1.166002,0.09433937,1.071663,177.655839304843,3.08688784571339,1.21327909841135
Gaia DR2 3451181804899645312,88.0528973510216,0.042019943333783,32.5489470172933,0.036193810837231,0.605249783024028,0.039613494387145,15.27888,0.4356346,0.1560478,0.2795868,177.629715670995,3.07308434530409,1.2151240677067
Gaia DR2 3451181117704853376,88.1003268892009,0.075846390960294,32.5558634095955,0.075414384529925,0.635304347117305,0.075317311736955,8.435038,0.5961552,0.2260265,0.3701286,177.644056152018,3.11104555178051,1.22026823824136
Gaia DR2 3451181873619095424,88.0870679546218,0.056709977536228,32.5712595426326,0.044396743738598,0.64817207420082,0.055287226251743,11.72372,1.032556,0.4277458,0.6048098,177.625091793456,3.10922249750027,1.22083403854746
Gaia DR2 3451181804899644672,88.0524279514758,0.09226173044425,32.5507512237948,0.080795532051287,0.58233655439827,0.09275590897786,6.278161,1.289545,0.4905415,0.7990036,177.627957718597,3.07365897656616,1.2217985687002
Gaia DR2 3451181731888433152,88.0615560721423,0.436273636526639,32.536803930901,0.406011666275841,-0.19976462158559,0.463645035774196,-0.4308568,1.347897,0.2881393,1.059757,177.643903524191,3.07321221519691,1.22876819441351
Gaia DR2 3451181869329265408,88.0943442282856,0.081284802700004,32.5668582220056,0.066976889475048,0.784380506134257,0.064996960868373,12.06796,1.197949,0.4574385,0.7405109,177.632005168811,3.1122752678762,1.22969530865264
Gaia DR2 3451181800601165696,88.0521957312872,0.057261131378374,32.5550174819436,0.050851554326359,0.674959005607481,0.059032880032646,11.43361,1.038406,0.424469,0.6139374,177.624176825989,3.07565528543013,1.23212725823684
Gaia DR2 3451181117704859008,88.0992493725435,0.041435990820733,32.5457016227909,0.037181452387507,0.630666567651436,0.046700250181078,13.50457,0.7524862,0.2848606,0.4676256,177.652366132709,3.1051097227265,1.23370444946535
Gaia DR2 3451181117702628224,88.0997125398744,0.06854217061523,32.5466706882685,0.062136396625298,0.561186809161471,0.062323559609585,9.004409,1.090865,0.4162016,0.6746635,177.651727960511,3.10593764513723,1.23658172723217
Gaia DR2 3451181014625652096,88.0903314989393,0.03223782025235,32.5360052673052,0.029384923521614,0.782184021132607,0.029889065101973,26.16957,0.662303,0.2533722,0.4089308,177.656917090115,3.09371294423675,1.23781796024537
Gaia DR2 3451180980264008704,88.0756550688908,15.0028070070481,32.5323326054436,12.2311897217428,NaN,NaN,NaN,1.24456,-0.5369091,1.781469,177.653801482597,3.08118667500242,1.24007936056991
Gaia DR2 3451180980262229376,88.0855822269507,0.811970939787003,32.5337079788242,0.969275211039019,NaN,NaN,NaN,1.253582,-0.1443748,1.397957,177.656866084454,3.08909704848008,1.2459075467697
Gaia DR2 3451181010326790144,88.0984042785774,0.463663000656318,32.5432072548793,0.428436098994695,0.847906010540379,0.475700679108555,1.782436,1.742531,0.5670738,1.175457,177.65415735052,3.10323080773259,1.25641123542871
Gaia DR2 3451181938050501248,88.0818645010389,0.15956702023818,32.5734585775707,0.108899116821101,0.665403347523971,0.151996834437368,4.377745,1.276244,0.525526,0.7507181,177.620966453787,3.10655872230481,1.25837559012895
Gaia DR2 3451181358223335040,88.0551373954749,0.106185488850095,32.5420771966581,0.092502638660775,0.55417423787137,0.079882975801273,6.937326,1.208426,0.5049229,0.7035027,177.636603359815,3.07122530470357,1.26077219172711
Gaia DR2 3451181014625647488,88.0972925058674,0.093519972742836,32.5414507656819,0.089568293372504,0.273135103639621,0.094785396863195,2.881616,1.061066,0.4159145,0.6451511,177.655197471299,3.1015322938408,1.26160673192765
Gaia DR2 3451180980262244608,88.0733379042041,0.341090335759204,32.5320598424293,0.289669100510615,0.675980493290745,0.298576533199633,2.264011,1.658766,0.4871502,1.171616,177.653044385045,3.07936477462994,1.26557331257221
Gaia DR2 3451180980265924736,88.0714144116495,0.040010264788029,32.5323010747823,0.034869319394744,0.866077411171795,0.040349077233329,21.46461,0.903862,0.3612165,0.5426455,177.652012298872,3.07808966745492,1.26709401447973
Gaia DR2 3451181800601164160,88.0527183452968,0.038144575050614,32.5459628342205,0.034449961521015,0.617475614922393,0.033760177197197,18.29006,0.7348146,0.2675991,0.4672155,177.632214080396,3.07143996164847,1.2716690449362
Gaia DR2 3451181117701136768,88.0990350341057,0.518926919348907,32.562322544651,0.469783731834842,0.839151467289617,0.48198404706333,1.741036,1.76939,0.4894829,1.279907,177.637927904388,3.11338248142453,1.27247985948355
Gaia DR2 3451181873616895744,88.0901438979709,1.07076866124872,32.5708231873492,0.933615394866237,0.552599749895777,0.880959570731313,0.6272703,0.9500198,-0.357048,1.307068,177.626785030237,3.11123524604974,1.27479904762948
Gaia DR2 3451181869329265664,88.0957910474813,0.109998368661607,32.5668491987225,0.094078586097425,0.71018984102578,0.116407644214916,6.100887,1.332539,0.5615616,0.770977,177.632632219113,3.11332159822073,1.28416999476206
Gaia DR2 3451181938048741248,88.0831819564768,0.148454834391016,32.5736803055844,0.127674964443776,0.360311970886257,0.146198684271,2.464536,1.13619,0.3918343,0.7443562,177.621339032576,3.10762799608831,1.28738107974589
Gaia DR2 3451181736176493056,88.0672719981864,0.658115279410439,32.5329214645765,0.591899979499537,-0.188078923578502,0.718483722889461,-0.261772,1.830177,0.2878456,1.542332,177.649702494367,3.07539486226921,1.29031547666731
Gaia DR2 3451182041127954688,88.0566847460991,0.24957861609782,32.5667486264505,0.211398123121003,0.759950528059857,0.22140860677593,3.432344,1.5786,0.4447784,1.133821,177.615976282602,3.08486828553125,1.29596205644602
